RH1频道_123,#genre#
62,https://fc.maa1808.com/c/rhmiiydppe/rhmiiydppe.m3u8
63,https://fc.maa1808.com/h/mesmnroogk/mesmnroogk.m3u8
64,https://fc.maa1808.com/b/ptytphcyus/ptytphcyus.m3u8
65,https://fc.maa1808.com/d/bysmgbtdit/bysmgbtdit.m3u8
66,https://fc.maa1808.com/n/kqnjvnpjkm/kqnjvnpjkm.m3u8
67,https://fc.maa1808.com/n/okjmiigqsr/okjmiigqsr.m3u8
68,https://fc.maa1808.com/c/kmiorrpitk/kmiorrpitk.m3u8
69,https://fc.maa1808.com/n/cekgvsrnrr/cekgvsrnrr.m3u8
70,https://fc.maa1808.com/g/xvbqwmnpqm/xvbqwmnpqm.m3u8
71,https://fc.maa1808.com/f/omlrqipols/omlrqipols.m3u8
72,https://fc.maa1808.com/h/oqmoimljpr/oqmoimljpr.m3u8
73,https://fc.maa1808.com/g/mllotqnpol/mllotqnpol.m3u8
74,https://fc.maa1808.com/c/qmlpmophlh/qmlpmophlh.m3u8
75,https://fc.maa1808.com/c/avmrmbmugl/avmrmbmugl.m3u8
76,https://fc.maa1808.com/m/rwrhezjunn/rwrhezjunn.m3u8
77,https://fc.maa1808.com/c/rnpmkvqfrr/rnpmkvqfrr.m3u8
78,https://fc.maa1808.com/d/gxoiwurbtv/gxoiwurbtv.m3u8
79,https://fc.maa1808.com/b/txaohlcqnn/txaohlcqnn.m3u8
80,https://fc.maa1808.com/n/rpsqccbbug/rpsqccbbug.m3u8
81,https://fc.maa1808.com/c/rkxhwovsgf/rkxhwovsgf.m3u8
82,https://fc.maa1808.com/b/xisxqtvjhu/xisxqtvjhu.m3u8
83,https://fc.maa1809.com/m/roqelpimmo/roqelpimmo.m3u8
84,https://fc.maa1809.com/c/nokhxqnqpj/nokhxqnqpj.m3u8
85,https://fc.maa1809.com/e/chifuosxst/chifuosxst.m3u8
86,https://fc.maa1809.com/e/ohtlknkomr/ohtlknkomr.m3u8
87,https://fc.maa1809.com/n/shnlrwlnlo/shnlrwlnlo.m3u8
88,https://fc.maa1809.com/b/inmkopifvj/inmkopifvj.m3u8
89,https://fc.maa1809.com/d/kvrynihixm/kvrynihixm.m3u8
90,https://fc.maa1809.com/h/soknsufnkn/soknsufnkn.m3u8
91,https://fc.maa1809.com/c/fkkrigoeyk/fkkrigoeyk.m3u8
92,https://fc.maa1809.com/e/pjnvmkrplq/pjnvmkrplq.m3u8
93,https://fc.maa1809.com/g/rnhlghoqyo/rnhlghoqyo.m3u8
94,https://fc.maa1809.com/g/rgtrqpugql/rgtrqpugql.m3u8
95,https://fc.maa1809.com/f/knmpkoqmjg/knmpkoqmjg.m3u8
96,https://fc.maa1804.com/d/watoxrzumr/watoxrzumr.m3u8
97,https://fc.maa1808.com/n/shnlrwlnlo/shnlrwlnlo.m3u8




RH7频道_123,#genre#
1,http://video1.rhsj520.com:8091/nyrm3/lyaml/DVDES-917/1500kb/hls/index.m3u8
2,http://video1.rhsj520.com:8091/nyrm3/lyaml/DVDES-869/1500kb/hls/index.m3u8
3,http://video1.rhsj520.com:8091/nyrm3/jlb-112/010111-576-2/1500kb/hls/index.m3u8
4,http://video1.rhsj520.com:8091/nyrm3/jlb-112/010411-580/1500kb/hls/index.m3u8
5,http://video1.rhsj520.com:8091/nyrm3/jlb-112/010511-581/1500kb/hls/index.m3u8
6,http://video1.rhsj520.com:8091/nyrm3/jlb-112/011111-588/1500kb/hls/index.m3u8
7,http://video1.rhsj520.com:8091/nyrm3/jlb-112/012111-597-1/1500kb/hls/index.m3u8
8,http://video1.rhsj520.com:8091/nyrm3/jlb-112/012411-599/1500kb/hls/index.m3u8
9,http://video1.rhsj520.com:8091/nyrm3/jlb-112/012611-601/1500kb/hls/index.m3u8
10,http://video1.rhsj520.com:8091/nyrm3/jlb-112/012811-603-2/1500kb/hls/index.m3u8
11,http://video1.rhsj520.com:8091/nyrm3/jlb-112/022311-627-1/1500kb/hls/index.m3u8
12,http://video1.rhsj520.com:8091/nyrm3/jlb-112/101310-507-1/1500kb/hls/index.m3u8
13,http://video1.rhsj520.com:8091/nyrm3/jlb-112/102510-517/1500kb/hls/index.m3u8
14,http://video1.rhsj520.com:8091/nyrm3/lyaml/ARM-383/1500kb/hls/index.m3u8
15,http://video1.rhsj520.com:8091/nyrm3/lyaml/APAA-280/1500kb/hls/index.m3u8
16,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1942_full/1500kb/hls/index.m3u8
17,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1958_full/1500kb/hls/index.m3u8
18,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1941_full/1500kb/hls/index.m3u8
19,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1973_full/1500kb/hls/index.m3u8
20,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1971_full/1500kb/hls/index.m3u8
21,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1965_full/1500kb/hls/index.m3u8
22,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1970_full/1500kb/hls/index.m3u8
23,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1945_full/1500kb/hls/index.m3u8
24,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1980_full/1500kb/hls/index.m3u8
25,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1974_full/1500kb/hls/index.m3u8
26,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1944_full/1500kb/hls/index.m3u8
27,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1960_full/1500kb/hls/index.m3u8
28,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1954_full/1500kb/hls/index.m3u8
29,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1981_full/1500kb/hls/index.m3u8
30,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1962_full/1500kb/hls/index.m3u8
31,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1946_full/1500kb/hls/index.m3u8
32,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1976_full/1500kb/hls/index.m3u8
33,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1957_full/1500kb/hls/index.m3u8
34,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1940_full/1500kb/hls/index.m3u8
35,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1950_full/1500kb/hls/index.m3u8
36,https://video1.rhsj520.com/nyrm3/wuma/heyzo_hd_1951_full/1500kb/hls/index.m3u8
37,http://video1.rhsj520.com:8091/nyrm3/20180105/3/050313-328/1500kb/hls/index.m3u8
38,http://video1.rhsj520.com:8091/nyrm3/zzmmx/cadv-679/1500kb/hls/index.m3u8
39,https://video1.rhsj520.com:8091/nyrm3/snis/6/SNIS-249/1500kb/hls/index.m3u8
40,https://video1.rhsj520.com:8091/nyrm3/snis/3/ssni-380/1500kb/hls/index.m3u8
41,https://video1.rhsj520.com:8091/nyrm3/snis/6/SNIS-210/1500kb/hls/index.m3u8
42,https://video1.rhsj520.com:8091/nyrm3/nvyou/0510/mide-422/1500kb/hls/index.m3u8
43,https://video1.rhsj520.com:8091/nyrm3/snis/6/SNIS-331/1500kb/hls/index.m3u8
44,https://video1.rhsj520.com:8091/nyrm3/snis/6/SNIS-230/1500kb/hls/index.m3u8
45,https://video1.rhsj520.com:8091/nyrm3/nvyou/0510/MIDE-391/1500kb/hls/index.m3u8
46,https://video1.rhsj520.com:8091/nyrm3/snis/6/SNIS-270/1500kb/hls/index.m3u8
47,https://video1.rhsj520.com:8091/nyrm3/snis/1/ssni-358/1500kb/hls/index.m3u8
48,http://videocdnbaidu.rhsj520.com/rbny/20180807/cgcly/ABP-298/index.m3u8
49,https://videocdnbaidu.rhsj520.com/2/rnmy2/20181123/6/n0436/index.m3u8
50,https://videocdnbaidu.rhsj520.com/2/rnmy2/20181123/5/101315_170-1pon/index.m3u8
51,https://video1.rhsj520.com:8091/nyrm3/nvyou/0510/MIDE-535/1500kb/hls/index.m3u8
52,https://video1.rhsj520.com:8091/nyrm3/nvyou/0510/MIDE-493/1500kb/hls/index.m3u8
53,https://video1.rhsj520.com:8091/nyrm3/nvyou/0510/MIDE-513/1500kb/hls/index.m3u8
54,https://video1.rhsj520.com:8091/nyrm3/nvyou/0510/MIDE-503/1500kb/hls/index.m3u8
55,https://video1.rhsj520.com:8091/nyrm3/snis/6/SNIS-929/1500kb/hls/index.m3u8
56,https://video1.rhsj520.com:8091/nyrm3/nvyou/0510/mide-525/1500kb/hls/index.m3u8






RH频道8_123,#genre#
1,https://videomy.yongaomy.com:8091/20200112/MIDE-118/1500kb/hls/index.m3u8
2,https://videomy.yongaomy.com:8091/20200126/MEYD-564/1500kb/hls/index.m3u8
3,https://videomy.yongaomy.com:8091/20200126/MIDE-066/1500kb/hls/index.m3u8
4,https://videomy.yongaomy.com:8091/20200111/MIDE-051/1500kb/hls/index.m3u8
5,https://videomy.yongaomy.com:8091/20200126/IPX-434/1500kb/hls/index.m3u8
6,https://videomy.yongaomy.com/20211023/MtGqJmJr/1500kb/hls/index.m3u8
7,https://videomy.yongaomy.com/20211007/R4AHRbjR/1500kb/hls/index.m3u8
8,https://videomy.yongaomy.com/20210716/1uTF5FjS/1500kb/hls/index.m3u8
9,https://videomy.yongaomy.com/20211112/rw3LhAQi/1500kb/hls/index.m3u8
10,https://videomy.yongaomy.com/20211009/MZnz3FCC/1500kb/hls/index.m3u8
11,https://videomy.yongaomy.com/20211028/aA6JBM10/1500kb/hls/index.m3u8
12,https://videomy.yongaomy.com/20210907/Ekcv3tYC/1500kb/hls/index.m3u8
13,https://videomy.yongaomy.com/20211017/jSi0DQcD/1500kb/hls/index.m3u8
14,https://videomy.yongaomy.com/20211028/ebxtDsUR/1500kb/hls/index.m3u8
15,https://videomy.yongaomy.com/20211106/5KZCzleX/1500kb/hls/index.m3u8
16,https://videomy.yongaomy.com/xiezhen/LD-011/1500kb/hls/index.m3u8
17,https://videomy.yongaomy.com:8091/20200126/SW-587/1500kb/hls/index.m3u8
18,https://videomy.yongaomy.com:8091/20200112/MIDE-124/1500kb/hls/index.m3u8
19,https://videomy.yongaomy.com:8091/20200103/ocnUX7Tt/1500kb/hls/index.m3u8
20,https://videomy.yongaomy.com:8091/20200126/CHN-167/1500kb/hls/index.m3u8
21,https://videomy.yongaomy.com:8091/20200104/ssClhQbc/1500kb/hls/index.m3u8
22,https://videomy.yongaomy.com:8091/20200102/IeVDOH6i/1500kb/hls/index.m3u8
23,https://videomy.yongaomy.com:8091/20200126/SSNI-681/1500kb/hls/index.m3u8
24,https://videomy.yongaomy.com:8091/20200126/SSNI-674/1500kb/hls/index.m3u8
25,https://videomy.yongaomy.com:8091/20200126/IPX-428/1500kb/hls/index.m3u8
26,https://videomy.yongaomy.com:8091/20191223/1HZ8kCxt/1500kb/hls/index.m3u8
27,https://videomy.yongaomy.com:8091/20200126/MDTM-357/1500kb/hls/index.m3u8
28,https://videomy.yongaomy.com:8091/20200110/SNIS-270/1500kb/hls/index.m3u8
29,https://videomy.yongaomy.com:8091/20191219/WJQJUXjc/1500kb/hls/index.m3u8
30,https://videomy.yongaomy.com:8091/20191227/jPKXM7bL/1500kb/hls/index.m3u8
31,https://videomy.yongaomy.com:8091/20191223/vUFi4zZP/1500kb/hls/index.m3u8
32,https://videomy.yongaomy.com:8091/20191223/TOz9KzyG/1500kb/hls/index.m3u8
33,https://videomy.yongaomy.com:8091/20200110/SNIS-311/1500kb/hls/index.m3u8
34,https://videomy.yongaomy.com:8091/20191222/WGaysfrW/1500kb/hls/index.m3u8
35,https://videomy.yongaomy.com:8091/20200104/wtygLh5i/1500kb/hls/index.m3u8
36,https://videomy.yongaomy.com:8091/20200111/IPZ-615/1500kb/hls/index.m3u8
37,https://videomy.yongaomy.com:8091/20191226/ezCT3OZC/1500kb/hls/index.m3u8
38,https://videomy.yongaomy.com:8091/20200110/SNIS-463/1500kb/hls/index.m3u8
39,https://videomy.yongaomy.com:8091/20191223/4ZcJ3aPo/1500kb/hls/index.m3u8
40,https://videomy.yongaomy.com:8091/20191226/OuJg40gL/1500kb/hls/index.m3u8
41,https://videomy.yongaomy.com:8091/20191219/y2XhwFWY/1500kb/hls/index.m3u8
42,https://videomy.yongaomy.com:8091/20200112/SNIS-440/1500kb/hls/index.m3u8
43,https://videomy.yongaomy.com:8091/20191223/R6Tq7Ldb/1500kb/hls/index.m3u8
44,https://videomy.yongaomy.com:8091/20200126/MEYD-248/1500kb/hls/index.m3u8
45,https://t7.cdn2020.com/video/m3u8/2021/07/16/8a971043/index.m3u8
46,https://videomy.yongaomy.com:8091/20200126/IPZ-949/1500kb/hls/index.m3u8





RH频道9_123,#genre#
1,https://47b61.cdnedge.live/file/avple-images/hls/6124/6124.m3u8
2,https://q2cyl7.cdnedge.live/file/avple-images/hls/622fc6e2e14ae771445e47fa/playlist.m3u8
3,https://q2cyl7.cdnedge.live/file/avple-images/hls/622fc71ee14ae771445e47fb/playlist.m3u8
4,https://1xp60.cdnedge.live/file/avple-images/hls/6219e6f5b9e8e9119a2f1fe1/playlist.m3u8
5,https://zo392.cdnedge.live/file/avple-images/hls/621731ea336b5d6ff709b379/playlist.m3u8
6,https://je40u.cdnedge.live/file/avple-images/hls/61584d514617d9667f1fa689/playlist.m3u8
7,https://je40u.cdnedge.live/file/avple-images/hls/615b142d62da73610588de51/playlist.m3u8
8,https://u89ey.cdnedge.live/file/avple-images/hls/612716f53beeaf76c2bbdb0d/playlist.m3u8
9,https://10j99.cdnedge.live/file/avple-images/hls/610cf1adff7a912d5bde15c3/playlist.m3u8
10,https://10j99.cdnedge.live/file/avple-images/hls/610c7539ff7a912d5bde15c2/playlist.m3u8
11,https://8bb88.cdnedge.live/file/avple-images/hls/610c6639ff7a912d5bde15c0/playlist.m3u8
12,https://u89ey.cdnedge.live/file/avple-images/hls/610ae7f567e1cd7424668638/playlist.m3u8
13,https://je40u.cdnedge.live/file/avple-images/hls/60e440690fcb11183bc80a17/playlist.m3u8
14,https://10j99.cdnedge.live/file/avple-images/hls/60df0ff9e982005101367fcb/playlist.m3u8
15,https://10j99.cdnedge.live/file/avple-images/hls/6219e9c6b9e8e9119a2f1fe8/playlist.m3u8
16,https://10j99.cdnedge.live/file/avple-images/hls/6197fbbdf1d93a199d1cf17b/playlist.m3u8
17,https://e2fa6.cdnedge.live/file/avple-images/hls/6219ebe2b9e8e9119a2f1fee/playlist.m3u8
18,https://w9n76.cdnedge.live/file/avple-images/hls/6219eba7b9e8e9119a2f1fed/playlist.m3u8
19,https://je40u.cdnedge.live/file/avple-images/hls/6219e98ab9e8e9119a2f1fe7/playlist.m3u8
20,https://w9n76.cdnedge.live/file/avple-images/hls/6219e94eb9e8e9119a2f1fe6/playlist.m3u8
21,https://u89ey.cdnedge.live/file/avple-images/hls/62104c9a9d14d648884aa814/playlist.m3u8
22,https://u89ey.cdnedge.live/file/avple-images/hls/61efa03b5d579208810784f5/playlist.m3u8
23,https://8bb88.cdnedge.live/file/avple-images/hls/61ee464a4e82d1622de7f24b/playlist.m3u8





bli频道_123,#genre#
1,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/sz/rp/ga/df/d7cc96217cf5466d9f6fe08a328cee51.m3u8?
2,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/qy/yi/94/89/6dc3c8cb9112436682a5af22588f52a0.m3u8?
3,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/jm/jr/pg/bh/03dd6e239b5c40ceb3b156344a64b372.m3u8?
4,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/si/p3/76/69/ff14c7c54f1143ddaacac8810fdb8e90.m3u8?
5,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/qy/fi/ih/p7/dd522f6b3bd64097ba0e4350b9e65e1c.m3u8?
6,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/18/za/32/me/2a7f84f6b6094f73b46d5aac8996adc4.m3u8?
7,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/nv/qc/v3/e1/63956cf8d598483198abca8e23dc9be2.m3u8?
8,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/3y/61/o9/nw/7af144c612634d309ed0ac1ea790ca84.m3u8?
9,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/pr/6a/nr/u1/49132d649a314ffaae4efdf88bcf53ab.m3u8?
10,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/2v/hl/ll/f0/ec17339c89b348b3a3d66edfeb412b24.m3u8?
11,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/gj/v2/mf/a8/77534e95584448e4a62d3205b260e398.m3u8?
12,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/11/pw/5m/9o/7767714a57434242a353b23d4a3ef841.m3u8?
13,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/qu/rw/07/7u/3f708cc50f054574b72074d960e31609.m3u8?
14,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/74/oh/ov/ky/be6214b2998f4f33a65d8e879fc77c8e.m3u8?
15,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/cg/ph/pg/jv/e48dfc4be58e4e6dab20065a71925079.m3u8?
16,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/b3/tk/kw/y1/4cbb66dfcd884546994ebf0fe557635d.m3u8?
17,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/8v/45/pi/sf/049e460a47e94faabd6e1b7bda0bb6ba.m3u8?
18,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/f3/op/3a/ja/1bfcd36a631e400f9e673a66fbfb7385.m3u8?
19,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/2c/gk/lx/hl/c93cd60c556c41f1a6d90f6a63a7dd25.m3u8?
20,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/8t/0r/9y/ho/5819556d96384d6f8b0db87e873e440a.m3u8?
21,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/u2/ni/d4/7e/8b76511993614e2c84bcf6a7e2ead496.m3u8?
22,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/pc/pl/12/8b/e42a460570f24b01a74d96680dda0786.m3u8?
23,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/yf/kq/h5/62/0edc074baab140e1976e12e1099d70d2.m3u8?
24,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/am/jr/eo/yr/895402a7622e48228f71fb2b874345d6.m3u8?
25,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/a4/f2/bf/ak/6efd2825848243879a24c6eaac25c86f.m3u8?
26,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/pp/hh/cs/je/277847fb29e14f0c9925baf67fea96f0.m3u8?
27,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/h3/pc/tc/pu/17ade76bc5b64b7dbe4849cea2d79ae4.m3u8?
28,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ca/jp/jl/up/b792f63ce5eb40b591b2f99d0cf975bd.m3u8?
29,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/kv/y2/py/nv/edce4ada13884f1591c8af5e1063a192.m3u8?
30,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/ep/gu/9m/4l/fbcbd17845504371b6e95ff3b2086a45.m3u8?
31,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/do/4z/d7/k4/f51157f041264e4cb4490dd344803668.m3u8?
32,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/zh/eo/qw/1w/pr/12959de3d3624a78bb6fd57c4f75d326.m3u8?
33,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/ye/rp/r8/bb/7c2fa3a7fca04875a56f3eb710a41224.m3u8?
34,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/0t/fh/9j/ui/f06668dd6e1548c8bda47c36f5312cc9.m3u8?
35,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/i6/ic/gf/sz/5aae7ba090374eb89fa4cf650d8a8c27.m3u8?
36,https://ypmnkbb.saejeuj.com/api/app/media/m3u8/av/jv/t1/9o/ji/6c4a0c8b190944bc8dee75fc8e37cc67.m3u8?





DSP频道_123,#genre#
1,https://m3u8.zztt85.com/watch9/402d97813d01cfc2c6245355058b0f62/402d97813d01cfc2c6245355058b0f62.m3u8
2,https://m3u8.zztt85.com/watch8/7d384d65e79dbb04331b02dee1cd75ef/7d384d65e79dbb04331b02dee1cd75ef.m3u8
3,https://m3u8.zztt85.com/watch9/5d61b6aefd47c15b95dbfd7608b527c0/5d61b6aefd47c15b95dbfd7608b527c0.m3u8
4,https://m3u8.zztt85.com/watch9/907642d587a10049c03577383d8a3de0/907642d587a10049c03577383d8a3de0.m3u8
5,https://m3u8.zztt85.com/watch9/e583ba513fa0803ff74ddf4fb02a1edc/e583ba513fa0803ff74ddf4fb02a1edc.m3u8
6,https://m3u8.zztt85.com/watch9/18ac4a51bc37f5cd3855fa48218394c8/18ac4a51bc37f5cd3855fa48218394c8.m3u8
7,https://m3u8.zztt85.com/watch9/abb207f4452ebec2519f9d91a24648ab/abb207f4452ebec2519f9d91a24648ab.m3u8
8,https://m3u8.zztt85.com/watch9/0d890e0e51a6bdedf39b759292c4452d/0d890e0e51a6bdedf39b759292c4452d.m3u8
9,https://m3u8.zztt85.com/watch9/26e30a7f79d8c0ec4b53ab83edfcfa3d/26e30a7f79d8c0ec4b53ab83edfcfa3d.m3u8
10,https://m3u8.zztt85.com/watch9/1490e38840bf1da002299b9214c29cd3/1490e38840bf1da002299b9214c29cd3.m3u8
11,https://m3u8.zztt85.com/watch9/04169bbd159ade1abda9125461b1600a/04169bbd159ade1abda9125461b1600a.m3u8
12,https://m3u8.zztt85.com/watch9/76705042a6ffe04e40e56a184cbd8117/76705042a6ffe04e40e56a184cbd8117.m3u8
13,https://m3u8.zztt85.com/watch9/6a514a8b9f535d28d27e91d96ae1964b/6a514a8b9f535d28d27e91d96ae1964b.m3u8
14,https://m3u8.zztt85.com/watch9/181622c234848db99b1e0c77cf6ee934/181622c234848db99b1e0c77cf6ee934.m3u8
15,https://m3u8.zztt85.com/watch9/49df36b8e95e40918e87b42afd71a0ed/49df36b8e95e40918e87b42afd71a0ed.m3u8
16,https://m3u8.zztt85.com/watch9/ed045322b729b7e02286dcf5d1c302ae/ed045322b729b7e02286dcf5d1c302ae.m3u8
17,https://m3u8.zztt85.com/watch9/4751ca5345fa0de47818455b125e3ef4/4751ca5345fa0de47818455b125e3ef4.m3u8
18,https://m3u8.zztt85.com/watch9/40f0fe63044cc250f5d68a3a7f479226/40f0fe63044cc250f5d68a3a7f479226.m3u8
19,https://m3u8.zztt85.com/watch9/583fda3c07a4178c6e102d2351caca7b/583fda3c07a4178c6e102d2351caca7b.m3u8
20,https://m3u8.zztt85.com/watch9/42f526cafada1ab45d3b503e89e8720f/42f526cafada1ab45d3b503e89e8720f.m3u8
21,https://m3u8.zztt85.com/watch9/bdde8978fe741caa7db90fe88fa40405/bdde8978fe741caa7db90fe88fa40405.m3u8
22,https://m3u8.zztt85.com/watch9/53a3d75a9b3739b9d5eeb59f6742c370/53a3d75a9b3739b9d5eeb59f6742c370.m3u8
23,https://m3u8.zztt85.com/watch9/1eec8abe77a8bec5c9ca2aa983dda345/1eec8abe77a8bec5c9ca2aa983dda345.m3u8
24,https://m3u8.zztt85.com/watch9/8071d9f60a0cf17cb2c22334f4b439d0/8071d9f60a0cf17cb2c22334f4b439d0.m3u8




GW1频道_123,#genre#
1,http://218158.vod.redtraffic.xyz/ph559c3a54f0f01/play.m3u8
2,http://1465.vod.redtraffic.xyz/ph5952b716e7157/play.m3u8
3,http://21470.vod.redtraffic.xyz/ph5a3120db42917/play.m3u8
4,http://1465.vod.redtraffic.xyz/ph59ac12ce2499b/play.m3u8
5,http://12156.vod.redtraffic.xyz/ph582bcd11e3f73/play.m3u8
6,http://1465.vod.redtraffic.xyz/ph5acc069b9f0c5/play.m3u8
7,http://6122.vod.redtraffic.xyz/ph5751a7b24b7f3/play.m3u8
8,http://6122.vod.redtraffic.xyz/ph5751a7d76c6a0/play.m3u8
9,http://21470.vod.redtraffic.xyz/ph5aa60dfa5b814/play.m3u8
10,http://11216.vod.redtraffic.xyz/ph5aff6e6308b8d/play.m3u8
11,http://12204.vod.redtraffic.xyz/ph55d30b6eed784/play.m3u8
12,http://1465.vod.redtraffic.xyz/ph59d1aaf6b8d2d/play.m3u8
13,http://13216.vod.redtraffic.xyz/ph59b66a81dd28b/play.m3u8
14,http://218158.vod.redtraffic.xyz/ph57c1fddec6e7f/play.m3u8
15,http://1244.vod.redtraffic.xyz/ph55a8882bd7c01/play.m3u8
16,http://218158.vod.redtraffic.xyz/ph570a987b2bcff/play.m3u8
17,http://1465.vod.redtraffic.xyz/ph5b3873d509bd2/play.m3u8
18,http://6122.vod.redtraffic.xyz/ph59bc7ebd81bf4/play.m3u8
19,http://218158.vod.redtraffic.xyz/ph594a2dcb3f03c/play.m3u8
20,http://21470.vod.redtraffic.xyz/ph5a43e81a0b91a/play.m3u8
21,http://6122.vod.redtraffic.xyz/ph5a4c58c1d54e4/play.m3u8
22,http://21470.vod.redtraffic.xyz/ph5a193bb9db781/play.m3u8
23,http://10238.vod.redtraffic.xyz/ph5674cdb89d10e/play.m3u8
24,http://218158.vod.redtraffic.xyz/ph59f6234140062/play.m3u8
25,http://60106.vod.redtraffic.xyz/ph58796fd74259f/play.m3u8
26,http://12204.vod.redtraffic.xyz/ph57cabc0e5b36d/play.m3u8
27,http://10238.vod.redtraffic.xyz/ph5a37ec0e93151/play.m3u8
28,http://12156.vod.redtraffic.xyz/ph5b3d8428cc02e/play.m3u8
29,http://13216.vod.redtraffic.xyz/ph5a429b8700dc7/play.m3u8
30,http://12156.vod.redtraffic.xyz/ph579ab5f587c18/play.m3u8
31,http://21470.vod.redtraffic.xyz/ph56496e128b3aa/play.m3u8
32,http://60106.vod.redtraffic.xyz/ph568817c7e6faf/play.m3u8
33,http://13216.vod.redtraffic.xyz/ph5bc2e402763e7/play.m3u8
34,http://12204.vod.redtraffic.xyz/ph5bdf1d4051ae3/play.m3u8
35,http://12204.vod.redtraffic.xyz/ph5bbd6664a1f61/play.m3u8
36,http://11216.vod.redtraffic.xyz/ph55e8d883a7065/play.m3u8
37,http://1244.vod.redtraffic.xyz/ph56f15a1be5b35/play.m3u8
38,http://21470.vod.redtraffic.xyz/ph56784c48cbbc0/play.m3u8
39,http://218158.vod.redtraffic.xyz/ph57bc65c1c1bca/play.m3u8
40,http://21470.vod.redtraffic.xyz/ph573e091529b21/play.m3u8
41,http://13216.vod.redtraffic.xyz/ph5893a761aceca/play.m3u8
42,http://11216.vod.redtraffic.xyz/ph562a544a5115c/play.m3u8
43,http://1244.vod.redtraffic.xyz/ph571648fb5f1a5/play.m3u8
44,http://1244.vod.redtraffic.xyz/ph5a2a6087d42e7/play.m3u8
45,http://60106.vod.redtraffic.xyz/ph5b7ec8a80651c/play.m3u8
46,http://60106.vod.redtraffic.xyz/ph55cb807158f50/play.m3u8
47,http://11216.vod.redtraffic.xyz/ph5716493823625/play.m3u8
48,http://10238.vod.redtraffic.xyz/ph5a152a81e7bb9/play.m3u8
49,http://6122.vod.redtraffic.xyz/ph5b110f3ab904a/play.m3u8
50,http://21470.vod.redtraffic.xyz/ph575e555e9b87a/play.m3u8
51,http://1244.vod.redtraffic.xyz/ph55eecfc3b8a30/play.m3u8
52,http://13216.vod.redtraffic.xyz/ph5bc0d6b40dbe8/play.m3u8
